transaction_id,date,category,amount,region,department,approved,is_anomaly,year,month,quarter,month_name,weekday,is_weekend
TXN-00274,2023-02-06,Transfer,6838.67,West,Operations,True,False,2023,2,1,Feb,Monday,False
TXN-00275,2023-06-09,Revenue,41118.95,West,HR,True,False,2023,6,2,Jun,Friday,False
TXN-00276,2023-01-09,Expenses,-10582.11,Central,HR,True,False,2023,1,1,Jan,Monday,False
TXN-00277,2023-08-21,Revenue,8627.07,South,R&D,True,False,2023,8,3,Aug,Monday,False
TXN-00278,2023-04-09,Investment,-52836.19,Central,HR,True,False,2023,4,2,Apr,Sunday,True
TXN-00279,2024-10-20,Expenses,-5774.59,North,Sales,True,False,2024,10,4,Oct,Sunday,True
TXN-00280,2023-07-27,Refund,-4221.35,West,Sales,True,False,2023,7,3,Jul,Thursday,False
TXN-00281,2023-05-11,Expenses,-17360.6,North,Sales,True,False,2023,5,2,May,Thursday,False
TXN-00282,2024-02-08,Refund,-1780.92,North,Marketing,True,False,2024,2,1,Feb,Thursday,False
TXN-00283,2023-06-01,Transfer,-8620.84,South,HR,False,False,2023,6,2,Jun,Thursday,False
TXN-00284,2023-02-23,Revenue,17698.42,North,Sales,True,False,2023,2,1,Feb,Thursday,False
TXN-00285,2023-04-30,Revenue,16114.05,West,R&D,True,False,2023,4,2,Apr,Sunday,True
TXN-00286,2024-11-03,Transfer,-5009.08,Central,Marketing,True,False,2024,11,4,Nov,Sunday,True
TXN-00287,2024-09-19,Revenue,39172.92,West,R&D,True,False,2024,9,3,Sep,Thursday,False
TXN-00288,2024-08-09,Expenses,-4854.14,South,HR,True,False,2024,8,3,Aug,Friday,False
TXN-00289,2024-09-16,Revenue,26940.7,West,Operations,True,False,2024,9,3,Sep,Monday,False
TXN-00290,2024-02-24,Revenue,7819.39,East,R&D,True,False,2024,2,1,Feb,Saturday,True
TXN-00291,2024-02-26,Transfer,-50505.63,Central,Operations,True,True,2024,2,1,Feb,Monday,False
TXN-00292,2023-04-14,Expenses,-11983.64,East,Marketing,True,False,2023,4,2,Apr,Friday,False
TXN-00293,2023-09-11,Revenue,45492.5,East,R&D,True,False,2023,9,3,Sep,Monday,False
TXN-00294,2023-08-15,Revenue,244093.78,South,R&D,True,True,2023,8,3,Aug,Tuesday,False
TXN-00295,2023-04-22,Transfer,1203.36,North,Marketing,False,False,2023,4,2,Apr,Saturday,True
TXN-00296,2024-05-24,Transfer,-8954.84,East,Marketing,True,False,2024,5,2,May,Friday,False
TXN-00297,2024-04-17,Expenses,-14926.92,West,Sales,True,False,2024,4,2,Apr,Wednesday,False
TXN-00298,2023-04-09,Investment,-6776.78,North,HR,True,False,2023,4,2,Apr,Sunday,True
TXN-00299,2023-06-02,Revenue,34437.86,West,R&D,True,False,2023,6,2,Jun,Friday,False
TXN-00300,2023-12-04,Revenue,30439.86,West,R&D,False,False,2023,12,4,Dec,Monday,False
TXN-00301,2024-12-06,Expenses,-1045.9,North,Marketing,True,False,2024,12,4,Dec,Friday,False
TXN-00302,2023-06-12,Expenses,-13184.63,North,Marketing,True,False,2023,6,2,Jun,Monday,False
TXN-00303,2024-12-20,Revenue,11806.11,West,HR,False,False,2024,12,4,Dec,Friday,False
TXN-00304,2024-11-11,Revenue,16293.5,South,Marketing,True,False,2024,11,4,Nov,Monday,False
TXN-00305,2023-06-10,Transfer,1224.46,Central,Operations,True,False,2023,6,2,Jun,Saturday,True
TXN-00306,2024-08-02,Expenses,-17762.01,Central,Operations,True,False,2024,8,3,Aug,Friday,False
TXN-00307,2024-02-02,Transfer,4456.29,South,Operations,True,False,2024,2,1,Feb,Friday,False
TXN-00308,2023-10-04,Revenue,36852.58,North,Operations,True,False,2023,10,4,Oct,Wednesday,False
TXN-00309,2024-05-18,Expenses,-18406.36,West,HR,True,False,2024,5,2,May,Saturday,True
TXN-00310,2024-01-27,Expenses,-10548.42,Central,R&D,True,False,2024,1,1,Jan,Saturday,True
TXN-00311,2023-05-15,Revenue,47556.42,West,Operations,True,False,2023,5,2,May,Monday,False
TXN-00312,2023-07-14,Refund,-1721.79,South,Marketing,True,False,2023,7,3,Jul,Friday,False
TXN-00313,2024-02-05,Expenses,-11970.57,West,Operations,True,False,2024,2,1,Feb,Monday,False
TXN-00314,2024-10-01,Investment,-48183.97,South,HR,True,False,2024,10,4,Oct,Tuesday,False
TXN-00315,2023-02-02,Revenue,28062.62,North,Marketing,True,False,2023,2,1,Feb,Thursday,False
TXN-00316,2024-11-18,Refund,-2749.72,South,Operations,True,False,2024,11,4,Nov,Monday,False
TXN-00317,2024-04-04,Revenue,40382.52,South,R&D,True,False,2024,4,2,Apr,Thursday,False
TXN-00318,2024-04-14,Revenue,16637.94,Central,Marketing,True,False,2024,4,2,Apr,Sunday,True
TXN-00319,2024-01-10,Revenue,19859.68,West,Marketing,True,False,2024,1,1,Jan,Wednesday,False
TXN-00320,2023-01-22,Refund,-2455.01,Central,R&D,True,False,2023,1,1,Jan,Sunday,True
TXN-00321,2024-10-31,Revenue,44502.35,East,Marketing,True,False,2024,10,4,Oct,Thursday,False
TXN-00322,2023-02-07,Transfer,7411.57,South,Operations,True,False,2023,2,1,Feb,Tuesday,False
TXN-00323,2023-08-18,Revenue,25305.77,East,Marketing,True,False,2023,8,3,Aug,Friday,False
TXN-00324,2023-12-31,Transfer,5440.25,Central,Operations,True,False,2023,12,4,Dec,Sunday,True
TXN-00325,2024-07-16,Revenue,7934.21,West,R&D,True,False,2024,7,3,Jul,Tuesday,False
TXN-00326,2024-03-13,Expenses,-2270.21,Central,Sales,True,False,2024,3,1,Mar,Wednesday,False
TXN-00327,2023-10-10,Expenses,-10292.66,West,R&D,True,False,2023,10,4,Oct,Tuesday,False
TXN-00328,2023-01-27,Revenue,34555.1,West,Operations,True,False,2023,1,1,Jan,Friday,False
TXN-00329,2023-08-14,Refund,-3135.94,North,HR,False,False,2023,8,3,Aug,Monday,False
TXN-00330,2023-10-04,Refund,-274.06,South,R&D,True,False,2023,10,4,Oct,Wednesday,False
TXN-00331,2024-08-31,Revenue,28549.83,Central,HR,True,False,2024,8,3,Aug,Saturday,True
TXN-00332,2023-10-11,Revenue,40678.45,West,HR,True,False,2023,10,4,Oct,Wednesday,False
TXN-00333,2024-04-25,Expenses,-7625.64,Central,Operations,True,False,2024,4,2,Apr,Thursday,False
TXN-00334,2024-03-28,Refund,-3059.74,Central,Operations,True,False,2024,3,1,Mar,Thursday,False
TXN-00335,2024-10-20,Transfer,660.58,West,Sales,True,False,2024,10,4,Oct,Sunday,True
TXN-00336,2024-05-30,Revenue,36315.46,East,Marketing,True,False,2024,5,2,May,Thursday,False
TXN-00337,2024-06-30,Refund,-3447.87,South,R&D,True,False,2024,6,2,Jun,Sunday,True
TXN-00338,2023-07-11,Transfer,8122.87,South,Operations,True,False,2023,7,3,Jul,Tuesday,False
TXN-00339,2023-02-18,Revenue,49258.47,North,R&D,True,False,2023,2,1,Feb,Saturday,True
TXN-00340,2024-05-26,Revenue,14090.71,North,HR,True,False,2024,5,2,May,Sunday,True
TXN-00341,2023-01-17,Revenue,45229.54,North,Marketing,True,False,2023,1,1,Jan,Tuesday,False
TXN-00342,2023-06-21,Investment,-85550.09,South,Sales,True,False,2023,6,2,Jun,Wednesday,False
TXN-00343,2023-08-08,Expenses,-8001.69,East,R&D,True,False,2023,8,3,Aug,Tuesday,False
TXN-00344,2023-06-07,Revenue,44708.74,South,Marketing,True,False,2023,6,2,Jun,Wednesday,False
TXN-00345,2024-04-21,Refund,-2524.49,South,Sales,True,False,2024,4,2,Apr,Sunday,True
TXN-00346,2023-02-15,Transfer,-1644.78,South,R&D,True,False,2023,2,1,Feb,Wednesday,False
TXN-00347,2024-01-08,Transfer,3358.4,South,Marketing,True,False,2024,1,1,Jan,Monday,False
TXN-00348,2024-06-01,Expenses,-16763.88,East,Operations,True,False,2024,6,2,Jun,Saturday,True
TXN-00349,2023-04-09,Transfer,-1450.21,North,R&D,True,False,2023,4,2,Apr,Sunday,True
TXN-00350,2023-02-06,Revenue,5567.34,Central,Marketing,True,False,2023,2,1,Feb,Monday,False
TXN-00353,2024-05-11,Revenue,37917.34,Central,Operations,True,False,2024,5,2,May,Saturday,True
TXN-00355,2023-06-30,Refund,-2350.11,East,R&D,True,False,2023,6,2,Jun,Friday,False
TXN-00356,2024-08-29,Investment,-70136.74,East,R&D,True,False,2024,8,3,Aug,Thursday,False
TXN-00357,2023-04-09,Expenses,-3978.08,North,Operations,True,False,2023,4,2,Apr,Sunday,True
TXN-00358,2024-11-30,Expenses,-13022.93,Central,Sales,True,False,2024,11,4,Nov,Saturday,True
TXN-00359,2023-04-26,Expenses,-3849.14,West,R&D,False,False,2023,4,2,Apr,Wednesday,False
TXN-00360,2023-07-10,Revenue,12819.27,South,Sales,True,False,2023,7,3,Jul,Monday,False
TXN-00361,2023-09-10,Investment,-21532.07,North,Marketing,True,False,2023,9,3,Sep,Sunday,True
TXN-00362,2023-06-10,Revenue,15794.34,East,Sales,True,False,2023,6,2,Jun,Saturday,True
TXN-00363,2023-09-13,Revenue,20657.36,Central,Sales,True,False,2023,9,3,Sep,Wednesday,False
TXN-00364,2023-11-19,Expenses,-5397.89,Central,R&D,True,False,2023,11,4,Nov,Sunday,True
TXN-00365,2023-05-08,Investment,-41011.79,North,HR,True,False,2023,5,2,May,Monday,False
TXN-00366,2023-01-18,Expenses,-3591.77,West,HR,True,False,2023,1,1,Jan,Wednesday,False
TXN-00367,2024-07-19,Expenses,-907.45,East,Operations,True,False,2024,7,3,Jul,Friday,False
TXN-00368,2024-07-23,Expenses,-122764.88,North,Operations,True,True,2024,7,3,Jul,Tuesday,False
TXN-00369,2023-11-19,Investment,-69115.12,West,HR,True,False,2023,11,4,Nov,Sunday,True
TXN-00370,2024-11-16,Investment,-93384.09,Central,Marketing,False,False,2024,11,4,Nov,Saturday,True
TXN-00371,2024-09-17,Revenue,43508.18,South,R&D,True,False,2024,9,3,Sep,Tuesday,False
TXN-00372,2023-10-15,Revenue,42666.85,East,R&D,True,False,2023,10,4,Oct,Sunday,True
TXN-00373,2024-10-24,Revenue,33929.69,East,Marketing,True,False,2024,10,4,Oct,Thursday,False
TXN-00374,2024-09-30,Investment,-51297.8,West,Marketing,True,False,2024,9,3,Sep,Monday,False
TXN-00375,2023-06-04,Revenue,14569.0,North,HR,True,False,2023,6,2,Jun,Sunday,True
TXN-00376,2024-05-04,Revenue,18677.59,Central,Operations,True,False,2024,5,2,May,Saturday,True
TXN-00377,2024-01-21,Investment,-10861.04,West,Marketing,True,False,2024,1,1,Jan,Sunday,True
TXN-00378,2023-04-14,Transfer,5321.3,South,Operations,True,False,2023,4,2,Apr,Friday,False
TXN-00379,2024-01-28,Refund,-1741.57,South,Sales,True,False,2024,1,1,Jan,Sunday,True
TXN-00380,2023-09-03,Revenue,45823.78,South,R&D,True,False,2023,9,3,Sep,Sunday,True
TXN-00381,2023-06-25,Investment,-46758.14,West,HR,True,False,2023,6,2,Jun,Sunday,True
TXN-00382,2023-02-08,Revenue,25117.5,Central,R&D,True,False,2023,2,1,Feb,Wednesday,False
TXN-00383,2024-04-21,Expenses,-3141.01,East,HR,True,False,2024,4,2,Apr,Sunday,True
TXN-00384,2024-11-12,Expenses,-12582.19,North,Sales,True,False,2024,11,4,Nov,Tuesday,False
TXN-00385,2024-06-21,Transfer,-7785.59,East,R&D,True,False,2024,6,2,Jun,Friday,False
TXN-00386,2024-02-12,Expenses,-19180.52,Central,Sales,True,False,2024,2,1,Feb,Monday,False
TXN-00387,2024-06-08,Investment,-12782.73,East,HR,True,False,2024,6,2,Jun,Saturday,True
TXN-00388,2024-05-20,Revenue,43625.38,West,Marketing,True,False,2024,5,2,May,Monday,False
TXN-00389,2023-02-05,Revenue,45984.66,South,R&D,True,False,2023,2,1,Feb,Sunday,True
TXN-00390,2024-11-15,Refund,-1055.96,Central,Sales,False,False,2024,11,4,Nov,Friday,False
TXN-00391,2023-01-20,Revenue,48326.47,Central,R&D,True,False,2023,1,1,Jan,Friday,False
TXN-00392,2023-11-17,Investment,-71048.65,East,R&D,False,False,2023,11,4,Nov,Friday,False
TXN-00393,2024-05-26,Refund,-3620.55,West,R&D,True,False,2024,5,2,May,Sunday,True
TXN-00394,2024-02-04,Transfer,-7748.39,East,Operations,True,False,2024,2,1,Feb,Sunday,True
TXN-00395,2024-10-15,Investment,-48633.64,East,Sales,True,False,2024,10,4,Oct,Tuesday,False
TXN-00396,2024-04-15,Revenue,15885.22,Central,Sales,True,False,2024,4,2,Apr,Monday,False
TXN-00397,2023-05-23,Revenue,26094.56,East,R&D,True,False,2023,5,2,May,Tuesday,False
TXN-00398,2023-04-02,Revenue,31926.09,South,Marketing,True,False,2023,4,2,Apr,Sunday,True
TXN-00399,2023-12-20,Revenue,18496.36,East,R&D,False,False,2023,12,4,Dec,Wednesday,False
TXN-00400,2024-12-27,Investment,-95426.43,South,Operations,True,False,2024,12,4,Dec,Friday,False
TXN-00401,2023-02-20,Transfer,7045.28,Central,HR,True,False,2023,2,1,Feb,Monday,False
TXN-00402,2024-10-26,Investment,-43643.95,West,Operations,True,False,2024,10,4,Oct,Saturday,True
TXN-00403,2024-11-28,Transfer,-6293.4,South,Marketing,True,False,2024,11,4,Nov,Thursday,False
TXN-00404,2024-07-28,Revenue,15777.96,West,R&D,True,False,2024,7,3,Jul,Sunday,True
TXN-00405,2023-07-09,Refund,-4830.12,West,Sales,True,False,2023,7,3,Jul,Sunday,True
TXN-00406,2023-05-05,Expenses,-588.97,South,R&D,False,False,2023,5,2,May,Friday,False
TXN-00407,2023-05-30,Transfer,428.91,Central,Marketing,True,False,2023,5,2,May,Tuesday,False
TXN-00408,2023-11-10,Revenue,42411.81,North,Sales,True,False,2023,11,4,Nov,Friday,False
TXN-00409,2024-07-23,Expenses,-17758.81,West,Operations,True,False,2024,7,3,Jul,Tuesday,False
TXN-00410,2023-12-08,Revenue,45933.21,West,HR,True,False,2023,12,4,Dec,Friday,False
TXN-00411,2023-11-01,Investment,-21217.75,Central,HR,True,False,2023,11,4,Nov,Wednesday,False
TXN-00412,2024-11-22,Transfer,1435.45,Central,R&D,True,False,2024,11,4,Nov,Friday,False
TXN-00413,2024-11-12,Expenses,-11606.67,East,Operations,True,False,2024,11,4,Nov,Tuesday,False
TXN-00414,2023-02-23,Revenue,245568.2,Central,Marketing,True,True,2023,2,1,Feb,Thursday,False
TXN-00415,2024-03-19,Refund,-2050.58,West,HR,True,False,2024,3,1,Mar,Tuesday,False
TXN-00416,2024-09-04,Transfer,-1132.4,South,Operations,True,False,2024,9,3,Sep,Wednesday,False
TXN-00417,2023-09-21,Expenses,-7689.5,North,R&D,True,False,2023,9,3,Sep,Thursday,False
TXN-00418,2023-02-22,Expenses,-6298.64,East,Sales,True,False,2023,2,1,Feb,Wednesday,False
TXN-00419,2024-07-25,Revenue,28056.37,South,R&D,True,False,2024,7,3,Jul,Thursday,False
TXN-00420,2024-09-11,Revenue,22303.01,North,R&D,True,False,2024,9,3,Sep,Wednesday,False
TXN-00421,2023-01-05,Expenses,-7281.63,North,Operations,True,False,2023,1,1,Jan,Thursday,False
TXN-00422,2023-04-13,Transfer,2013.02,North,HR,True,False,2023,4,2,Apr,Thursday,False
TXN-00423,2023-07-15,Investment,-51904.72,South,Operations,True,False,2023,7,3,Jul,Saturday,True
TXN-00424,2023-12-16,Expenses,-18616.82,East,Sales,False,False,2023,12,4,Dec,Saturday,True
TXN-00425,2023-02-16,Revenue,21283.39,East,Operations,True,False,2023,2,1,Feb,Thursday,False
TXN-00426,2024-10-17,Expenses,-19109.85,North,Marketing,True,False,2024,10,4,Oct,Thursday,False
TXN-00427,2023-09-26,Revenue,17456.64,South,R&D,True,False,2023,9,3,Sep,Tuesday,False
TXN-00428,2024-01-05,Transfer,-3373.06,North,HR,True,False,2024,1,1,Jan,Friday,False
TXN-00429,2024-09-27,Expenses,-16176.09,Central,Sales,True,False,2024,9,3,Sep,Friday,False
TXN-00430,2023-04-16,Expenses,-14526.68,East,R&D,True,False,2023,4,2,Apr,Sunday,True
TXN-00431,2024-10-31,Revenue,28245.77,West,Operations,True,False,2024,10,4,Oct,Thursday,False
TXN-00432,2024-10-20,Revenue,5344.88,North,Marketing,True,False,2024,10,4,Oct,Sunday,True
TXN-00433,2024-10-18,Revenue,6652.46,Central,Operations,True,False,2024,10,4,Oct,Friday,False
TXN-00434,2023-04-30,Revenue,20248.73,East,R&D,True,False,2023,4,2,Apr,Sunday,True
TXN-00435,2024-08-26,Refund,-2196.96,South,Sales,True,False,2024,8,3,Aug,Monday,False
TXN-00436,2023-02-27,Expenses,-14276.97,East,HR,True,False,2023,2,1,Feb,Monday,False
TXN-00437,2023-12-12,Transfer,-2059.7,South,R&D,False,False,2023,12,4,Dec,Tuesday,False
TXN-00438,2024-04-18,Revenue,32767.99,South,Sales,True,False,2024,4,2,Apr,Thursday,False
TXN-00439,2023-04-27,Revenue,20535.04,North,R&D,True,False,2023,4,2,Apr,Thursday,False
TXN-00440,2023-05-07,Expenses,-2952.66,North,Marketing,True,False,2023,5,2,May,Sunday,True
TXN-00441,2024-01-28,Expenses,-6305.95,East,Operations,True,False,2024,1,1,Jan,Sunday,True
TXN-00442,2024-10-02,Transfer,-7370.22,Central,HR,True,False,2024,10,4,Oct,Wednesday,False
TXN-00443,2023-02-27,Revenue,22755.92,East,Sales,True,False,2023,2,1,Feb,Monday,False
TXN-00444,2024-09-25,Expenses,-11985.09,West,HR,True,False,2024,9,3,Sep,Wednesday,False
TXN-00445,2024-05-27,Transfer,4280.65,South,HR,True,False,2024,5,2,May,Monday,False
TXN-00446,2023-04-06,Expenses,-13967.23,South,HR,True,False,2023,4,2,Apr,Thursday,False
TXN-00447,2024-09-29,Refund,-320.2,North,Sales,True,False,2024,9,3,Sep,Sunday,True
TXN-00448,2023-04-28,Refund,-4992.33,Central,Sales,True,False,2023,4,2,Apr,Friday,False
TXN-00449,2024-07-13,Expenses,-19002.86,North,HR,True,False,2024,7,3,Jul,Saturday,True
TXN-00450,2024-08-23,Revenue,7678.61,West,Operations,True,False,2024,8,3,Aug,Friday,False
TXN-00451,2024-05-02,Expenses,-6611.5,East,R&D,True,False,2024,5,2,May,Thursday,False
TXN-00452,2023-08-25,Revenue,22272.75,East,HR,True,False,2023,8,3,Aug,Friday,False
TXN-00453,2023-09-29,Expenses,-12803.47,Central,Marketing,True,False,2023,9,3,Sep,Friday,False
TXN-00454,2023-07-08,Revenue,23852.65,North,HR,True,False,2023,7,3,Jul,Saturday,True
TXN-00455,2024-12-04,Refund,-4652.06,North,Sales,True,False,2024,12,4,Dec,Wednesday,False
TXN-00456,2024-03-22,Revenue,20964.71,West,R&D,True,False,2024,3,1,Mar,Friday,False
TXN-00457,2024-08-03,Transfer,3371.45,East,Marketing,True,False,2024,8,3,Aug,Saturday,True
TXN-00458,2023-09-04,Investment,524940.8,North,R&D,True,True,2023,9,3,Sep,Monday,False
TXN-00459,2023-03-17,Expenses,-19802.44,Central,R&D,True,False,2023,3,1,Mar,Friday,False
TXN-00460,2023-06-03,Expenses,-2190.9,East,Marketing,True,False,2023,6,2,Jun,Saturday,True
TXN-00461,2024-10-17,Expenses,-2962.88,West,HR,True,False,2024,10,4,Oct,Thursday,False
TXN-00462,2024-03-10,Investment,-88546.95,Central,HR,True,False,2024,3,1,Mar,Sunday,True
TXN-00463,2023-03-27,Transfer,-8671.12,South,HR,True,False,2023,3,1,Mar,Monday,False
TXN-00464,2024-11-27,Expenses,-17228.33,West,Operations,True,False,2024,11,4,Nov,Wednesday,False
TXN-00465,2023-10-12,Revenue,23991.54,Central,HR,True,False,2023,10,4,Oct,Thursday,False
TXN-00466,2023-08-08,Revenue,26870.02,North,Marketing,True,False,2023,8,3,Aug,Tuesday,False
TXN-00467,2023-03-10,Expenses,-19147.09,South,Operations,True,False,2023,3,1,Mar,Friday,False
TXN-00468,2023-02-16,Revenue,30138.91,West,HR,True,False,2023,2,1,Feb,Thursday,False
TXN-00469,2023-04-04,Revenue,378128.1,North,Operations,True,True,2023,4,2,Apr,Tuesday,False
TXN-00470,2024-03-28,Investment,-19667.59,South,Marketing,True,False,2024,3,1,Mar,Thursday,False
TXN-00471,2023-07-23,Investment,-59156.55,East,HR,True,False,2023,7,3,Jul,Sunday,True
TXN-00472,2023-08-06,Investment,-73838.79,North,Sales,True,False,2023,8,3,Aug,Sunday,True
TXN-00473,2024-04-18,Revenue,40504.33,Central,Marketing,True,False,2024,4,2,Apr,Thursday,False
TXN-00474,2024-03-07,Expenses,-4431.58,West,R&D,True,False,2024,3,1,Mar,Thursday,False
TXN-00475,2023-12-07,Refund,-797.94,South,R&D,True,False,2023,12,4,Dec,Thursday,False
TXN-00476,2024-07-04,Transfer,-1380.3,North,Marketing,True,False,2024,7,3,Jul,Thursday,False
TXN-00477,2024-09-03,Revenue,31198.94,East,R&D,True,False,2024,9,3,Sep,Tuesday,False
TXN-00478,2023-10-16,Expenses,-8279.05,West,Marketing,False,False,2023,10,4,Oct,Monday,False
TXN-00479,2023-09-11,Investment,-34601.52,West,Sales,True,False,2023,9,3,Sep,Monday,False
TXN-00480,2023-12-23,Expenses,-16746.23,North,Marketing,False,False,2023,12,4,Dec,Saturday,True
TXN-00481,2023-01-23,Expenses,-17219.41,East,HR,True,False,2023,1,1,Jan,Monday,False
TXN-00482,2024-06-05,Transfer,-3082.45,South,HR,True,False,2024,6,2,Jun,Wednesday,False
TXN-00483,2023-04-10,Revenue,6145.15,North,Operations,True,False,2023,4,2,Apr,Monday,False
TXN-00484,2023-06-29,Expenses,-7580.4,South,R&D,True,False,2023,6,2,Jun,Thursday,False
TXN-00485,2023-08-11,Revenue,8227.03,West,R&D,True,False,2023,8,3,Aug,Friday,False
TXN-00486,2024-10-20,Expenses,-13931.26,South,Marketing,True,False,2024,10,4,Oct,Sunday,True
TXN-00487,2024-03-17,Investment,-42450.97,East,R&D,True,False,2024,3,1,Mar,Sunday,True
TXN-00488,2024-08-30,Expenses,-15751.1,Central,HR,True,False,2024,8,3,Aug,Friday,False
TXN-00489,2023-11-21,Transfer,-919.97,East,Sales,True,False,2023,11,4,Nov,Tuesday,False
TXN-00490,2024-05-30,Investment,-86647.47,South,Marketing,True,False,2024,5,2,May,Thursday,False
TXN-00491,2023-01-16,Expenses,-19463.03,North,R&D,True,False,2023,1,1,Jan,Monday,False
TXN-00492,2023-12-02,Expenses,-1201.66,West,HR,True,False,2023,12,4,Dec,Saturday,True
TXN-00493,2023-09-15,Expenses,-19239.58,Central,Operations,True,False,2023,9,3,Sep,Friday,False
TXN-00494,2024-05-11,Revenue,22459.4,North,R&D,True,False,2024,5,2,May,Saturday,True
TXN-00495,2023-06-09,Revenue,6050.84,North,Sales,True,False,2023,6,2,Jun,Friday,False
TXN-00496,2024-04-19,Refund,-2753.24,East,Sales,False,False,2024,4,2,Apr,Friday,False
TXN-00497,2024-10-25,Revenue,45503.74,South,R&D,True,False,2024,10,4,Oct,Friday,False
TXN-00498,2024-11-20,Revenue,48016.35,East,R&D,True,False,2024,11,4,Nov,Wednesday,False
TXN-00499,2024-11-05,Revenue,44978.17,South,HR,True,False,2024,11,4,Nov,Tuesday,False
TXN-00500,2024-01-15,Expenses,-3879.21,East,R&D,True,False,2024,1,1,Jan,Monday,False
TXN-00501,2024-06-28,Transfer,-4231.89,North,Operations,True,False,2024,6,2,Jun,Friday,False
TXN-00502,2024-11-21,Transfer,-2210.36,West,HR,True,False,2024,11,4,Nov,Thursday,False
TXN-00503,2024-03-02,Expenses,-13362.45,South,Marketing,True,False,2024,3,1,Mar,Saturday,True
TXN-00504,2024-09-04,Expenses,-16994.17,Central,Operations,True,False,2024,9,3,Sep,Wednesday,False
TXN-00505,2023-09-25,Expenses,-9436.76,Central,HR,True,False,2023,9,3,Sep,Monday,False
TXN-00506,2024-07-30,Refund,-915.12,North,HR,True,False,2024,7,3,Jul,Tuesday,False
TXN-00507,2024-02-21,Expenses,-14104.5,East,Sales,True,False,2024,2,1,Feb,Wednesday,False
TXN-00508,2023-06-17,Revenue,13758.07,East,HR,True,False,2023,6,2,Jun,Saturday,True
TXN-00509,2023-02-12,Revenue,20410.16,North,Operations,True,False,2023,2,1,Feb,Sunday,True
TXN-00510,2024-07-09,Revenue,48488.78,Central,R&D,True,False,2024,7,3,Jul,Tuesday,False
TXN-00511,2023-10-12,Expenses,-13228.1,Central,Operations,True,False,2023,10,4,Oct,Thursday,False
TXN-00512,2024-02-01,Expenses,-17285.66,East,Marketing,True,False,2024,2,1,Feb,Thursday,False
TXN-00513,2023-01-12,Expenses,-7788.43,South,HR,True,False,2023,1,1,Jan,Thursday,False
TXN-00514,2024-08-29,Expenses,-12165.31,West,HR,True,False,2024,8,3,Aug,Thursday,False
TXN-00515,2023-10-29,Transfer,7606.3,South,HR,True,False,2023,10,4,Oct,Sunday,True
TXN-00516,2023-09-10,Expenses,-8897.14,Central,HR,True,False,2023,9,3,Sep,Sunday,True
TXN-00517,2024-05-13,Expenses,-16074.41,South,Sales,True,False,2024,5,2,May,Monday,False
TXN-00518,2023-02-04,Expenses,-19230.54,West,Sales,True,False,2023,2,1,Feb,Saturday,True
TXN-00519,2024-12-27,Expenses,-9411.02,South,R&D,True,False,2024,12,4,Dec,Friday,False
TXN-00520,2023-03-31,Revenue,48381.3,South,HR,True,False,2023,3,1,Mar,Friday,False
TXN-00521,2024-08-27,Transfer,4442.86,South,Marketing,False,False,2024,8,3,Aug,Tuesday,False
TXN-00522,2024-08-24,Expenses,-3035.6,South,R&D,True,False,2024,8,3,Aug,Saturday,True
TXN-00523,2024-02-22,Revenue,40572.94,North,HR,False,False,2024,2,1,Feb,Thursday,False
TXN-00524,2023-04-25,Revenue,40739.48,Central,Sales,True,False,2023,4,2,Apr,Tuesday,False
TXN-00525,2024-09-08,Revenue,44469.08,West,Marketing,True,False,2024,9,3,Sep,Sunday,True
TXN-00526,2023-07-15,Transfer,-7024.08,Central,R&D,True,False,2023,7,3,Jul,Saturday,True
TXN-00527,2024-05-15,Expenses,-870.75,North,Marketing,True,False,2024,5,2,May,Wednesday,False
TXN-00528,2024-09-17,Expenses,-3160.82,North,HR,True,False,2024,9,3,Sep,Tuesday,False
TXN-00529,2024-05-07,Expenses,-12681.07,North,Operations,True,False,2024,5,2,May,Tuesday,False
TXN-00530,2023-03-16,Revenue,141450.4,North,Marketing,True,True,2023,3,1,Mar,Thursday,False
TXN-00531,2024-02-17,Refund,-3105.95,South,Marketing,True,False,2024,2,1,Feb,Saturday,True
TXN-00533,2024-02-24,Expenses,-3121.25,East,HR,True,False,2024,2,1,Feb,Saturday,True
TXN-00534,2024-12-29,Transfer,-1848.32,West,Marketing,True,False,2024,12,4,Dec,Sunday,True
TXN-00535,2023-10-04,Refund,-1253.81,North,HR,True,False,2023,10,4,Oct,Wednesday,False
TXN-00536,2024-11-06,Expenses,-1357.08,Central,Sales,True,False,2024,11,4,Nov,Wednesday,False
TXN-00537,2024-01-29,Revenue,9916.89,North,HR,True,False,2024,1,1,Jan,Monday,False
TXN-00538,2024-04-01,Transfer,-1217.0,North,Sales,True,False,2024,4,2,Apr,Monday,False
TXN-00539,2023-07-11,Refund,-623.86,North,Sales,True,False,2023,7,3,Jul,Tuesday,False
TXN-00540,2024-11-19,Revenue,44755.91,North,R&D,True,False,2024,11,4,Nov,Tuesday,False
TXN-00541,2023-04-09,Expenses,-10046.57,North,HR,True,False,2023,4,2,Apr,Sunday,True
TXN-00542,2024-07-01,Expenses,-1935.54,West,Operations,True,False,2024,7,3,Jul,Monday,False
TXN-00543,2023-04-06,Revenue,26457.96,Central,R&D,True,False,2023,4,2,Apr,Thursday,False
TXN-00544,2024-10-25,Investment,250742.72,North,Sales,True,True,2024,10,4,Oct,Friday,False
